mobile,firstName,lastName,package
2.54704E+11,John,Kiptoo,100
729135603,Grace,Wambui,100
v54745162T23,Rita,Korir,200
736252258,Ann,Achieng,500
756901478,Linda,Kamau,50
723773353,Linda,Kamau,2048
2.54794E+11,Ann,Kamau,3072
794549630,Jane,Odhiambo,5120
723798296,Mary,Wambui,200
704877604,Mary,Mutua,350
719095230,Samuel,Omondi,5120
709182187,Jane,Ochieng,5120
790565198,Irene,Achieng,200
2.54726E+11,Kevin,Kariuki,500
728657607,Alex,Mutua,200
2.54721E+11,Grace,Kamau,3072
749337860,Irene,Mwangi,100
729007077,John,Korir,200
710703467,Rita,Odhiambo,3072
721953344,Mary,Achieng,350
706406020,Grace,Mwangi,50
745064136,Rita,Korir,100
2.54701E+11,Alex,Korir,3072
732340697,Brian,Mutua,100
718529456,Daniel,Omondi,2048
715476207,John,Mutua,1024
0725494nG3,Grace,Kiptoo,3072
725090488,Grace,Kariuki,500
790776659,Daniel,Njoroge,500
773111383,Mary,Mutiso,100
2.54775E+11,Irene,Kamau,3072
2.54706E+11,Grace,Kariuki,2048
716290926,Brian,Mwangi,50
700513725,David,Korir,3072
719273260,Samuel,Njoroge,2048
2.54734E+11,David,Mwangi,5120
776100488,Linda,Mutiso,5120
2.54776E+11,Linda,Kiptoo,100
74331,Cynthia,Ochieng,100
2.54773E+11,John,Ochieng,350
738365504,Rita,Kariuki,5120
714022969,Rita,Otieno,1024
2.54717E+11,John,Wambui,5120
2.54704E+11,Cynthia,Odhiambo,200
718406592,Jane,Ochieng,50
2.54731E+11,Cynthia,Kiptoo,1024
793123419,Ann,Njoroge,500
2.54741E+11,Rita,Njoroge,3072
7967,Alex,Njoroge,350
725731422,Mary,Otieno,350
2.54713E+11,Brian,Achieng,3072
743439906,Grace,Otieno,200
779758824,Brian,Mwangi,3072
747635214,Jane,Odhiambo,50
720652187,Kevin,Achieng,1024
710846297,Ann,Otieno,500
797481922,Irene,Kiptoo,2048
723528928,Grace,Kamau,3072
799428715,Cynthia,Odhiambo,1024
735332770,John,Kamau,3072
759550253,Brian,Odhiambo,1024
719029305,John,Odhiambo,200
2.54775E+11,Rita,Njoroge,3072
701142176,David,Otieno,350
2.54708E+11,Samuel,Omondi,500
72,Rita,Mutua,1024
2.54724E+11,David,Kiptoo,1024
721120417,Kevin,Kariuki,200
793690755,Ann,Kariuki,5120
701959215,Irene,Mwangi,3072
744838255,Samuel,Kariuki,1024
2.54753E+11,Mary,Odhiambo,200
759645022,David,Kamau,50
744,Peter,Kamau,50
2.54744E+11,David,Mutiso,200
751519192,Irene,Korir,5120
712144300,Ann,Otieno,5120
2.54704E+11,Rita,Kamau,200
727368276,Mary,Kiptoo,5120
07K0955368,Kevin,Mutua,350
743350547,Grace,Kariuki,1024
719579010,Rita,Ochieng,3072
723893781,Samuel,Odhiambo,5120
793402285,John,Kamau,3072
741153,Brian,Kiptoo,50
712097491,Jane,Mutua,3072
2.5472E+11,Irene,Omondi,2048
720848880,Irene,Njoroge,500
07269o7j77,David,Mwangi,100
2.54706E+11,Samuel,Ochieng,50
x745731790,Brian,Njoroge,200
2.54745E+11,John,Kiptoo,3072
2.54716E+11,Linda,Kamau,200
724067058,Alex,Kariuki,3072
710883372,Grace,Mutua,50
706404871,Brian,Mwangi,50
2.54774E+11,Daniel,Njoroge,1024
709341078,Samuel,Wambui,2048
2.54775E+11,Daniel,Kamau,200
741331512,Ann,Kamau,500
2.54777E+11,Rita,Odhiambo,3072
710626109,Linda,Kamau,1024
2.54704E+11,Brian,Ochieng,50
2.54751E+11,Linda,Kiptoo,50
2.54742E+11,Brian,Korir,350
2.54703E+11,Peter,Kamau,350
703864910,Cynthia,Kiptoo,1024
798058582,Ann,Kamau,100
729876667,Peter,Otieno,100
799463396,Alex,Odhiambo,200
725827746,Peter,Kiptoo,500
740380392,Peter,Mutiso,100
744306226,Brian,Mutiso,1024
2.54733E+11,Brian,Otieno,3072
2.54707E+11,John,Mutua,350
702587901,Ann,Njoroge,200
713722854,Daniel,Njoroge,350
2.54771E+11,Daniel,Omondi,2048
794573449,Brian,Kariuki,50
759688989,Kevin,Mutua,50
2.54721E+11,Irene,Mwangi,3072
07Xa557151,Ann,Njoroge,50
2.54706E+11,Linda,Mwangi,200
2.54743E+11,David,Otieno,5120
2.54771E+11,Cynthia,Mutua,200
2.5479E+11,Samuel,Achieng,100
716216703,Daniel,Ochieng,5120
778610504,Peter,Achieng,500
07739v9588,Irene,Kamau,50
7244328,Peter,Kariuki,1024
070r036353,Kevin,Kariuki,3072
2.5476E+11,Irene,Korir,3072
254,Alex,Korir,100
2.54707E+11,Linda,Achieng,100
771453929,Irene,Kariuki,1024
2.54715E+11,Cynthia,Kiptoo,200
745611,Alex,Kariuki,5120
2.54742E+11,Grace,Ochieng,50
702796054,Jane,Achieng,100
723587934,Alex,Kamau,350
J7340t9184,Peter,Kariuki,3072
2.54718E+11,Linda,Achieng,2048
798246909,Ann,Njoroge,1024
732388501,Irene,Kiptoo,100
716261831,Cynthia,Wambui,3072
793586229,Kevin,Otieno,5120
706811133,Jane,Mutua,50
2.54719E+11,Rita,Kariuki,5120
725306256,Irene,Ochieng,100
722389769,Kevin,Otieno,50
254,Samuel,Mutiso,350
720156821,Jane,Njoroge,500
7006,Daniel,Mwangi,1024
774210729,Jane,Mutua,3072
754,Rita,Omondi,50
717888735,Ann,Mutiso,500
2.54742E+11,David,Kiptoo,2048
2.54776E+11,Jane,Kamau,500
2.54729E+11,Samuel,Mwangi,50
725099130,Brian,Kiptoo,350
709651031,Brian,Njoroge,50
790563235,Grace,Odhiambo,2048
728277581,Ann,Odhiambo,350
705498263,Ann,Otieno,50
751869850,Irene,Mutiso,50
2.54775E+11,Mary,Achieng,3072
712843681,John,Kiptoo,2048
797195185,Mary,Mwangi,2048
740593295,David,Njoroge,500
2.54708E+11,Ann,Kamau,100
2.54706E+11,Linda,Mutua,1024
708102134,Rita,Odhiambo,50
2.54722E+11,Daniel,Korir,50
254758b00317,Rita,Kariuki,2048
718838179,Ann,Njoroge,100
754616639,David,Kariuki,350
2.54751E+11,Rita,Mutiso,3072
717913445,Daniel,Achieng,500
728933258,Peter,Ochieng,5120
2.54717E+11,Alex,Mwangi,350
2.5474E+11,Linda,Mutua,100
754881151,Alex,Njoroge,5120
743779462,Jane,Njoroge,500
2.54746E+11,Rita,Wambui,50
2.54773E+11,Samuel,Wambui,1024
754642242,Brian,Otieno,2048
705900415,Linda,Ochieng,2048
715990394,Mary,Mutua,500
2.54706E+11,David,Mutiso,2048
722081977,Daniel,Mutua,1024
715060300,Cynthia,Wambui,200
753369286,Brian,Odhiambo,350
748313633,Jane,Njoroge,5120
734268853,Jane,Kamau,2048
736085167,Ann,Kamau,3072
776210402,Cynthia,Otieno,50
748279,Daniel,Achieng,200
714383695,Grace,Kamau,100
2.54701E+11,Kevin,Omondi,500
715408620,Linda,Kiptoo,1024
729936801,Daniel,Kamau,5120
2.54702E+11,Grace,Omondi,50
2.54705E+11,Cynthia,Otieno,3072
2.54701E+11,Brian,Mwangi,200
2.54709E+11,Irene,Njoroge,1024
727523562,Cynthia,Mutiso,100
724124984,Irene,Korir,200
2.54711E+11,Linda,Wambui,500
744200839,Brian,Mwangi,50
729004749,Rita,Ochieng,1024
7499894,Daniel,Achieng,500
727592083,Kevin,Kiptoo,100
793413187,Daniel,Mutiso,2048
71,Rita,Mutua,1024
796067648,Alex,Odhiambo,1024
2.54796E+11,Mary,Kamau,5120
07044011F0,Alex,Korir,1024
2.54709E+11,Peter,Odhiambo,1024
2.54713E+11,Daniel,Achieng,3072
2.54721E+11,David,Kiptoo,350
707436532,Grace,Mwangi,100
722913103,Brian,Kariuki,3072
707882670,Mary,Wambui,3072
796615670,Alex,Kiptoo,2048
701726312,Mary,Achieng,1024
2.54717E+11,Rita,Otieno,100
754647704,Rita,Achieng,3072
2.54795E+11,Linda,Odhiambo,5120
712623380,Irene,Mwangi,500
2.54795E+11,Jane,Otieno,100
796118248,Samuel,Odhiambo,50
2.54758E+11,Alex,Odhiambo,5120
723103234,Alex,Kamau,50
2.54726E+11,Mary,Kiptoo,100
791340828,Ann,Mwangi,1024
2.54796E+11,Alex,Omondi,1024
723852691,Daniel,Njoroge,350
753640287,David,Mutua,1024
704485264,John,Ochieng,500
729882981,Samuel,Kariuki,2048
721351671,Kevin,Odhiambo,50
704652094,Jane,Kiptoo,5120
2.54713E+11,Samuel,Achieng,50
2.54775E+11,Rita,Otieno,1024
2.54748E+11,Samuel,Wambui,3072
770063769,Jane,Korir,200
716246389,Cynthia,Korir,3072
074P600850,Alex,Kamau,50
755870533,Brian,Mutua,1024
717566451,Brian,Njoroge,1024
792388,Mary,Korir,350
738454629,John,Kiptoo,3072
700398408,Ann,Wambui,500
742874498,Cynthia,Otieno,5120
777418979,John,Kariuki,200
075988i234,Mary,Mwangi,350
712317952,Samuel,Njoroge,1024
2.54795E+11,Rita,Achieng,2048
2547481,Peter,Njoroge,3072
2.54791E+11,Kevin,Mwangi,500
798904907,Kevin,Otieno,350
07y0033226,Jane,Korir,100
793371093,Samuel,Wambui,350
791691298,Peter,Korir,3072
793696156,Samuel,Otieno,2048
7967,Jane,Kamau,1024
720831790,Jane,Kamau,200
749562163,Brian,Mwangi,1024
710545122,Ann,Mwangi,5120
758195369,Jane,Njoroge,1024
752145291,Linda,Otieno,350
749540278,Mary,Korir,200
703323107,Irene,Otieno,50
2.54722E+11,Daniel,Achieng,100
713812969,Samuel,Kariuki,1024
792638440,Linda,Omondi,200
721143254,Mary,Achieng,200
2.54749E+11,Grace,Kariuki,500
710282777,Alex,Kamau,3072
07190H0769,Ann,Wambui,100
718548257,John,Kariuki,5120
2.54759E+11,Daniel,Wambui,5120
2.54705E+11,Alex,Wambui,1024
2.548E+11,Brian,Kiptoo,500
716848603,Brian,Otieno,100
712023120,Rita,Mutua,100
706327733,Brian,Kamau,350
794730622,Cynthia,Kariuki,200
254749P95174,Mary,Odhiambo,100
704955300,Daniel,Kariuki,500
708975143,Jane,Njoroge,2048
07416423T3,Cynthia,Korir,100
708660001,Brian,Korir,500
798286615,Grace,Omondi,200
718056073,Samuel,Achieng,5120
2.54709E+11,Kevin,Mutua,3072
740216925,Irene,Njoroge,50
757402925,David,Odhiambo,1024
792443640,Cynthia,Achieng,2048
747168191,Samuel,Kamau,50
2.54715E+11,Peter,Kiptoo,200
2.54797E+11,Rita,Korir,200
795661268,Mary,Achieng,350
705762945,John,Njoroge,200
747602436,Brian,Kamau,3072
2.54707E+11,Linda,Otieno,100
708337390,Alex,Wambui,1024
793947561,Peter,Mwangi,2048
07502i6107,Alex,Korir,50
702530015,Kevin,Kiptoo,500
2.5472E+11,Rita,Mutua,5120
2.54723E+11,Samuel,Mutiso,1024
754941517,Brian,Korir,200
799047937,David,Mwangi,100
723681001,Linda,Korir,50
746525785,John,Otieno,3072
797477975,Mary,Kamau,1024
705920062,Ann,Kariuki,350
791,Cynthia,Omondi,200
728156771,Alex,Kiptoo,2048
792769099,Peter,Korir,350
713359910,Samuel,Omondi,350
770775057,Brian,Achieng,3072
2.54711E+11,Brian,Odhiambo,350
079676L065,Kevin,Kiptoo,5120
799657663,Daniel,Otieno,2048
2.54705E+11,Alex,Kamau,1024
725447251,Alex,Ochieng,5120
700321548,Jane,Korir,5120
739324391,Rita,Wambui,1024
779705016,Daniel,Njoroge,5120
2.54744E+11,Jane,Mutiso,500
703608826,Cynthia,Omondi,2048
702533124,Jane,Kariuki,2048
756154,Grace,Kariuki,350
724867444,Ann,Mutiso,2048
796382718,Rita,Kariuki,1024
749224488,Rita,Omondi,2048
722347041,Daniel,Mwangi,500
7.12E+08,Kevin,Korir,100
729227930,Peter,Mutua,50
720984204,Irene,Kamau,2048
711674110,Kevin,Omondi,200
742192564,Ann,Mutiso,50
723483931,Mary,Ochieng,2048
797333672,Jane,Njoroge,500
2.54795E+11,Samuel,Otieno,5120
705615260,Alex,Mwangi,3072
744244375,Brian,Mutiso,500
2.54755E+11,Peter,Korir,2048
718490870,Cynthia,Otieno,200
796525182,Irene,Wambui,500
739752705,John,Otieno,3072
718295287,Ann,Korir,1024
723641427,Ann,Otieno,50
25471,Linda,Mwangi,2048
727658513,Mary,Kamau,50
747986356,Brian,Mutiso,350
2.5472E+11,Rita,Achieng,1024
707503228,Jane,Kariuki,5120
795781718,Mary,Achieng,5120
745563337,Samuel,Njoroge,2048
712742550,Linda,Ochieng,5120
2.54753E+11,Irene,Mwangi,50
700847456,Rita,Wambui,1024
71756,Jane,Achieng,500
700465812,Rita,Njoroge,2048
717850331,John,Wambui,50
790407364,Jane,Kamau,200
2.54704E+11,David,Mutiso,5120
2.54726E+11,Linda,Odhiambo,2048
757643623,Daniel,Kiptoo,200
747161714,Linda,Njoroge,200
742921562,Grace,Kamau,200
724215033,Grace,Wambui,350
708381664,Cynthia,Wambui,50
704452986,Kevin,Otieno,100
75,John,Njoroge,5120
710873605,Kevin,Mwangi,100
2.54737E+11,Irene,Korir,500
2.54707E+11,Ann,Omondi,2048
706778704,Brian,Kariuki,5120
774894629,Ann,Korir,1024
709500345,Peter,Omondi,200
729955708,Daniel,Achieng,2048
703364660,Peter,Mutua,100
79,Cynthia,Kiptoo,1024
796039888,John,Kiptoo,50
2.54715E+11,David,Wambui,200
777957721,David,Mutua,3072
754719731,John,Achieng,1024
707665583,Kevin,Achieng,3072
731339112,Kevin,Mutiso,1024
772587000,Alex,Mutua,2048
726073822,Jane,Mwangi,2048
2.54721E+11,Daniel,Korir,3072
74,Linda,Mutua,5120
2.54748E+11,Peter,Mutiso,3072
721214932,Brian,Omondi,3072
710549307,Alex,Korir,2048
718738255,Ann,Odhiambo,350
738485853,Ann,Korir,200
2.54703E+11,Irene,Korir,200
706267020,Cynthia,Mutiso,100
2.54742E+11,Grace,Mwangi,50
741585642,Grace,Achieng,100
2.54792E+11,Kevin,Mwangi,1024
2.5474E+11,Peter,Odhiambo,3072
700171888,Daniel,Omondi,100
757421808,Kevin,Kamau,1024
m728034948,Daniel,Otieno,3072
2.54713E+11,Linda,Mutiso,2048
715757079,John,Kiptoo,5120
2.54791E+11,Linda,Kariuki,5120
701847518,Irene,Mutua,2048
797642692,Brian,Wambui,1024
711548641,Peter,Mutiso,500
711102931,Kevin,Korir,50
7999730,Alex,Kariuki,50
2.54751E+11,David,Mutua,1024
740380613,Mary,Mutiso,2048
796780212,Daniel,Otieno,3072
0h91710784,Alex,Wambui,1024
742364735,Samuel,Ochieng,100
2.54717E+11,Samuel,Wambui,3072
713501655,Ann,Kariuki,1024
2.54708E+11,Ann,Mwangi,350
795627968,John,Mutua,2048
700232416,Kevin,Kariuki,350
2.54712E+11,Linda,Kariuki,1024
715234382,Grace,Achieng,200
710068122,Kevin,Omondi,50
747236371,John,Kiptoo,100
2.54703E+11,Rita,Achieng,2048
2547405m8738,Samuel,Mutiso,5120
2.5471E+11,Grace,Korir,3072
710478921,Cynthia,Korir,3072
797216172,Irene,Njoroge,5120
797784661,John,Ochieng,200
773145119,Daniel,Kariuki,500
723122058,Kevin,Achieng,3072
2.54716E+11,Samuel,Kiptoo,3072
2.54727E+11,Kevin,Omondi,1024
741551425,Brian,Kamau,500
2.54799E+11,John,Ochieng,5120
2.54771E+11,Kevin,Korir,100
7033,Cynthia,Wambui,1024
705251196,Daniel,Kiptoo,200
705510127,John,Njoroge,1024
706725406,Alex,Mutiso,3072
254y41175U44,Alex,Omondi,3072
754747442,John,Omondi,350
796492983,Alex,Odhiambo,100
0i71654761,David,Kariuki,100
2.54721E+11,Grace,Omondi,100
797431081,Ann,Mutua,3072
759073268,David,Odhiambo,100
700236988,Jane,Kamau,500
700397135,Alex,Korir,1024
721620467,David,Mutua,2048
747467503,Jane,Otieno,200
2.54712E+11,Peter,Wambui,500
743101081,Peter,Odhiambo,100
2.54792E+11,Daniel,Ochieng,350
77932,Jane,Wambui,3072
2.54705E+11,Daniel,Kamau,1024
730794665,David,Otieno,5120
729941605,Jane,Omondi,2048
746989103,Samuel,Korir,200
717113304,Jane,Otieno,200
079525m504,Ann,Omondi,3072
2.54797E+11,Mary,Omondi,500
2.54702E+11,Irene,Mwangi,500
710209270,Cynthia,Kiptoo,2048
729177680,Brian,Otieno,1024
795011412,John,Mutua,50
747742624,Ann,Omondi,100
2.54741E+11,Ann,Kariuki,5120
2.54724E+11,Alex,Ochieng,100
2.54711E+11,Kevin,Achieng,200
2.54753E+11,Irene,Kamau,3072
706917258,Rita,Kariuki,500
2.54719E+11,Alex,Ochieng,1024
753,Jane,Kiptoo,200
714130018,Mary,Mutiso,2048
713270816,Daniel,Njoroge,5120
2.54722E+11,John,Otieno,1024
2.54723E+11,Jane,Omondi,200
729875339,Rita,Korir,500
079239p055,Jane,Ochieng,350
710943237,Alex,Kariuki,2048
7381631,Cynthia,Mwangi,5120
728457289,Cynthia,Otieno,50
712866851,Brian,Kariuki,2048
254d99401621,Ann,Kariuki,1024
079323u6a9,Alex,Kiptoo,100
2.5472E+11,Daniel,Mutiso,1024
2.54701E+11,Mary,Otieno,350
727520655,Cynthia,Korir,350
779503440,Mary,Mutiso,5120
712823084,Brian,Ochieng,50
2.54756E+11,John,Ochieng,350
75,Ann,Omondi,200
2.54793E+11,Brian,Omondi,500
743409208,Mary,Wambui,350
2P47y8013219,John,Ochieng,1024
2.54715E+11,Brian,Otieno,5120
700176046,Rita,Kiptoo,1024
719615823,Irene,Njoroge,350
790868032,Jane,Njoroge,50
729562415,Alex,Mutua,50
726401153,Irene,Njoroge,350
707593089,Peter,Kamau,3072
254D49012237,Samuel,Achieng,50
2.54753E+11,Brian,Mutiso,50
704545997,John,Kiptoo,500
727312948,David,Mutua,100
797742042,Daniel,Ochieng,3072
708278432,Brian,Korir,500
2.54724E+11,Cynthia,Korir,100
790346050,Irene,Wambui,2048
743956602,Irene,Mutiso,100
799809282,Daniel,Mwangi,2048
711287237,Peter,Njoroge,200
2.54725E+11,Jane,Kariuki,200
2.54704E+11,Kevin,Kiptoo,500
710140171,John,Kamau,350
759334341,Mary,Ochieng,3072
07286146l3,Rita,Kiptoo,50
2.5473E+11,Brian,Achieng,1024
2.54746E+11,John,Kamau,3072
755947346,Daniel,Kariuki,2048
722611102,Samuel,Korir,100
2.54732E+11,David,Korir,350
727995732,Jane,Otieno,200
71,Linda,Njoroge,200
749791209,John,Omondi,1024
711011605,Daniel,Otieno,350
718634826,Mary,Ochieng,1024
2.54741E+11,Samuel,Ochieng,5120
07434v6807,Jane,Kariuki,1024
2.54794E+11,Samuel,Mutiso,5120
2.54792E+11,John,Otieno,1024
701789399,Cynthia,Achieng,50
722242319,Rita,Mutiso,2048
254,Kevin,Mwangi,100
719137651,Rita,Ochieng,5120
726870510,Grace,Ochieng,5120
71,Mary,Otieno,350
729098191,David,Mwangi,5120
2.54775E+11,Samuel,Kiptoo,50
720068248,Brian,Otieno,500
716078748,Daniel,Kiptoo,5120
2.54717E+11,John,Kariuki,200
744241734,Daniel,Kariuki,100
714529798,Ann,Odhiambo,3072
719615545,Irene,Korir,200
727792141,Grace,Ochieng,200
739102328,John,Ochieng,1024
2.54717E+11,Samuel,Wambui,200
707335490,Alex,Mutua,350
2.54703E+11,Peter,Kamau,1024
726610041,Daniel,Mutua,500
708453534,Cynthia,Ochieng,5120
2.54743E+11,Rita,Mutua,500
25474,Ann,Achieng,5120
2.54798E+11,Ann,Omondi,500
726863858,Ann,Kiptoo,5120
719481,Brian,Kamau,50
724653555,Alex,Achieng,1024
710564739,Grace,Njoroge,5120
771245816,Rita,Mutiso,50
753486751,Alex,Mutua,500
2.54747E+11,Brian,Ochieng,2048
2.54712E+11,Alex,Mutiso,2048
2.54794E+11,Kevin,Njoroge,3072
716440622,Samuel,Korir,350
p54710265698,Daniel,Omondi,5120
2.54745E+11,Cynthia,Korir,50
2.54719E+11,Rita,Omondi,50
799335758,David,Achieng,3072
737162175,Mary,Kariuki,50
726712485,Alex,Kiptoo,500
724680522,Ann,Kamau,50
771229188,Mary,Ochieng,200
706227959,Kevin,Mutiso,5120
2.54751E+11,Kevin,Odhiambo,3072
722220791,Daniel,Ochieng,3072
2.54727E+11,David,Njoroge,500
710926818,David,Kiptoo,100
799096004,Cynthia,Kamau,5120
733413514,Irene,Odhiambo,50
2.5472E+11,John,Mutua,5120
746847948,Brian,Ochieng,350
747160789,Irene,Mwangi,3072
799846187,Mary,Odhiambo,1024
744228543,Daniel,Kiptoo,100
705244741,John,Omondi,1024
714828979,Ann,Kiptoo,50
2.54718E+11,John,Otieno,3072
2.5479E+11,David,Korir,200
2.54746E+11,Mary,Ochieng,350
740902122,Ann,Korir,1024
794116810,Jane,Mwangi,1024
706874258,Cynthia,Ochieng,3072
2.54772E+11,Irene,Mwangi,500
791768436,Rita,Ochieng,3072
2.54729E+11,Grace,Wambui,200
714836051,Brian,Ochieng,200
2.54716E+11,Brian,Wambui,50
748670363,Samuel,Omondi,200
726968644,Linda,Mutiso,3072
714498147,Rita,Omondi,2048
734946679,Linda,Achieng,2048
2.54742E+11,Jane,Kariuki,500
749766410,Irene,Otieno,500
2.54748E+11,Mary,Odhiambo,1024
725405348,David,Omondi,5120
711448220,Brian,Otieno,50
732141592,Peter,Kamau,350
709553900,Irene,Achieng,500
722267996,Irene,Otieno,200
707275582,John,Kiptoo,50
722055768,Cynthia,Korir,1024
2K4724801275,Jane,Korir,2048
730970839,David,Odhiambo,3072
791731327,Mary,Ochieng,5120
746081426,Grace,Korir,100
2.54716E+11,Samuel,Odhiambo,500
754996518,Linda,Mutua,500
71,Linda,Wambui,500
2.5474E+11,Alex,Kiptoo,50
798291909,Mary,Kiptoo,1024
748275775,Peter,Mutua,200
733064334,Cynthia,Wambui,5120
74280,Grace,Odhiambo,200
2547421,Irene,Kariuki,3072
25471797,Alex,Kariuki,3072
2.54793E+11,Daniel,Achieng,1024
723481328,Kevin,Korir,50
724720315,Grace,Mutua,5120
2.54742E+11,Rita,Omondi,3072
713141289,David,Ochieng,3072
079322189N,Samuel,Ochieng,5120
704313913,Rita,Ochieng,200
727138963,Peter,Ochieng,1024
792525072,Alex,Kamau,3072
2.54799E+11,Samuel,Njoroge,100
708390923,John,Mutua,200
704253674,John,Omondi,350
736577615,Irene,Mutiso,2048
745514110,Daniel,Wambui,350
723570092,Irene,Kiptoo,50
775667049,Daniel,Achieng,2048
07712392q9,Cynthia,Kiptoo,3072
753799242,Brian,Korir,350
2.54745E+11,Cynthia,Achieng,200
748555256,Mary,Odhiambo,5120
714918983,Linda,Kiptoo,200
728869257,Jane,Omondi,500
702057653,Cynthia,Kariuki,1024
714610370,Alex,Mutua,2048
705072323,David,Ochieng,5120
728247230,Rita,Odhiambo,100
718508109,Mary,Kiptoo,5120
715079888,Alex,Omondi,500
746177283,Ann,Mutiso,350
798748678,Alex,Njoroge,2048
2.54707E+11,Rita,Omondi,2048
2.548E+11,Linda,Korir,500
719369836,Ann,Kamau,500
732426613,Linda,Wambui,500
0704U11954,David,Kariuki,2048
771116628,Mary,Mwangi,1024
2.54746E+11,Kevin,Mutiso,2048
798568934,Peter,Mutiso,3072
720618029,Daniel,Mwangi,500
2.54754E+11,Peter,Odhiambo,50
728693822,John,Njoroge,3072
2.54729E+11,Jane,Wambui,100
740834716,Kevin,Kamau,2048
744851828,Alex,Mutiso,3072
750399359,Ann,Kamau,350
790806621,Rita,Kiptoo,50
712455440,Kevin,Kamau,200
2.54793E+11,David,Wambui,200
707614327,Jane,Kariuki,2048
741090100,Linda,Kamau,50
718357282,Peter,Kamau,3072
797328021,Grace,Otieno,350
793615474,Brian,Mutua,200
734304933,Daniel,Mutua,500
2.54752E+11,Kevin,Wambui,200
728140517,Grace,Kariuki,2048
72,Peter,Achieng,1024
790676027,Brian,Ochieng,1024
753368258,Alex,Korir,50
743467708,Mary,Mutua,3072
717273638,Linda,Wambui,5120
797546482,Daniel,Kiptoo,1024
2.54731E+11,Daniel,Kiptoo,2048
2.54793E+11,Alex,Otieno,3072
2.54715E+11,David,Kamau,350
798441452,Jane,Kariuki,350
703689790,Cynthia,Njoroge,200
2.54703E+11,Alex,Korir,2048
705995310,Mary,Achieng,350
749554747,David,Kamau,100
790156558,Irene,Otieno,500
750041817,Brian,Wambui,350
707238875,David,Mutua,1024
752692412,Irene,Ochieng,100
2.54793E+11,Brian,Mutiso,3072
0k02569c42,David,Otieno,2048
721638910,Linda,Kamau,1024
753102861,Grace,Mutua,2048
732,Kevin,Mwangi,200
719673466,Daniel,Otieno,3072
2.54729E+11,Linda,Kariuki,200
715578707,Ann,Ochieng,100
741863175,Cynthia,Mutua,350
794254776,Linda,Odhiambo,100
798803204,Peter,Mwangi,350
25o728982914,Jane,Kiptoo,350
794273211,Grace,Mutua,3072
705597850,Peter,Mutiso,2048
726894875,Cynthia,Achieng,5120
744668924,Linda,Korir,200
726170160,Irene,Korir,500
740440719,Rita,Odhiambo,50
2.54709E+11,Rita,Korir,2048
2.54794E+11,Rita,Mwangi,3072
732923786,Linda,Ochieng,2048
2.54751E+11,Rita,Odhiambo,5120
794131001,Mary,Mutua,2048
702589880,Mary,Ochieng,5120
720603761,Rita,Omondi,2048
2.54756E+11,David,Otieno,350
2.54718E+11,Ann,Ochieng,2048
2.54743E+11,David,Omondi,500
751997073,Mary,Ochieng,50
715152371,Brian,Wambui,2048
712702821,Ann,Ochieng,350
708767050,Grace,Njoroge,500
703389386,Peter,Wambui,1024
722194613,Mary,Mutua,50
2.54727E+11,Daniel,Mwangi,500
704342428,Cynthia,Wambui,500
2.54791E+11,Irene,Ochieng,5120
722069918,David,Odhiambo,3072
2.54758E+11,Alex,Kiptoo,350
701005219,Grace,Wambui,100
728580568,Mary,Kamau,1024
714305096,David,Korir,350
718643980,Grace,Mwangi,200
708556765,Linda,Kariuki,1024
712020483,Ann,Odhiambo,2048
774994875,Samuel,Mutua,350
745674203,Irene,Kiptoo,100
705228455,Ann,Kiptoo,350
790059082,Mary,Otieno,350
755768611,Jane,Mutiso,3072
2.54792E+11,Brian,Ochieng,5120
2.54742E+11,David,Mwangi,500
744901591,Mary,Kamau,100
796043397,Jane,Mutua,5120
2.54775E+11,David,Achieng,1024
722315863,Irene,Wambui,500
707913587,Mary,Kiptoo,3072
799098189,John,Odhiambo,50
2.54718E+11,Ann,Mutua,2048
752035449,Ann,Korir,3072
749627588,Daniel,Odhiambo,2048
743563908,Daniel,Mutiso,100
743831238,Peter,Omondi,50
797768041,Peter,Mwangi,350
2.54747E+11,Samuel,Otieno,350
752568719,Ann,Achieng,2048
2.54713E+11,Mary,Wambui,200
2.54743E+11,Linda,Otieno,200
2.54703E+11,David,Mwangi,350
712620571,Irene,Omondi,3072
704265816,John,Mutiso,500
2.54707E+11,Ann,Mwangi,5120
794795029,Linda,Kiptoo,100
790687986,Kevin,Odhiambo,200
749872632,Jane,Otieno,50
715043703,Ann,Kamau,100
757628536,Samuel,Mutiso,5120
2.54794E+11,David,Mutua,350
2.54736E+11,John,Kiptoo,100
755212206,Linda,Kamau,1024
2.54798E+11,Ann,Ochieng,200
2.54745E+11,Samuel,Wambui,100
W716981638,Daniel,Ochieng,350
2.54729E+11,David,Kamau,50
712480491,Peter,Odhiambo,500
719016153,Kevin,Achieng,5120
2547Y4589374,Jane,Otieno,1024
07180W5668,John,Wambui,100
2.54746E+11,Cynthia,Mutua,350
729878056,Samuel,Korir,5120
74,Peter,Korir,50
794985834,John,Mwangi,5120
744640456,Mary,Mutua,350
741969020,Peter,Ochieng,5120
718186147,Linda,Achieng,5120
t54772287313,Brian,Njoroge,50
2.54709E+11,Cynthia,Mwangi,1024
742394354,Irene,Kiptoo,50
708753206,Cynthia,Wambui,3072
706372018,Samuel,Mutiso,350
2.54723E+11,Grace,Otieno,1024
